sku_x,name,product_id,status,sku_y
,,801113230,Enabled,801113230
,,100639400,Enabled,100639400
,,710508010,Enabled,710508010
,,708873010,Enabled,708873010
,,708623010,Enabled,708623010
,,318491110,Enabled,318491110
,,319434300,Enabled,319434300
,,314275010,Enabled,314275010
,,110713380,Enabled,110713380
,,200821180,Enabled,200821180
,,806146250,Enabled,806146250
,,165207010,Enabled,165207010
,,180952360,Enabled,180952360
,,264299060,Enabled,264299060
,,320736070,Enabled,320736070
,,481377140,Enabled,481377140
,,116884420,Enabled,116884420
,,337356320,Enabled,337356320
,,308054130,Enabled,308054130
,,308033310,Enabled,308033310
,,100504010,Enabled,100504010
,,111445290,Enabled,111445290
,,103707380,Enabled,103707380
,,310003310,Enabled,310003310
,,800434290,Enabled,800434290
,,170112360,Enabled,170112360
,,154392300,Enabled,154392300
,,175347360,Enabled,175347360
,,332531340,Enabled,332531340
,,708215010,Enabled,708215010
,,856238260,Enabled,856238260
,,310057130,Enabled,310057130
,,401642160,Enabled,401642160
,,403746130,Enabled,403746130
,,256316040,Enabled,256316040
,,800589240,Enabled,800589240
,,128250420,Enabled,128250420
,,252088180,Enabled,252088180
,,810524120,Enabled,810524120
,,146962360,Enabled,146962360
,,815653280,Enabled,815653280
,,320126280,Enabled,320126280
,,Prod_Res_01,,Prod_Res_01
,,329774090,Enabled,329774090
,,307493110,Enabled,307493110
,,102495380,Enabled,102495380
,,243583040,Enabled,243583040
,,475805100,Enabled,475805100
,,503322000,Enabled,503322000
,,334511070,Enabled,334511070
,,807873280,Enabled,807873280
,,465844040,Enabled,465844040
,,331581010,Enabled,331581010
,,471722080,Enabled,471722080
,,269905040,Enabled,269905040
,,319070110,Enabled,319070110
,,310230360,Enabled,310230360
,,859955235,Enabled,859955235
,,115606340,Enabled,115606340
,,312610130,Enabled,312610130
,,472800090,Enabled,472800090
,,151887300,Enabled,151887300
,,338037340,Enabled,338037340
,,814218290,Enabled,814218290
,,810659250,Enabled,810659250
,,346102090,Enabled,346102090
,,809359270,Enabled,809359270
,,809085170,Enabled,809085170
,,857911180,Enabled,857911180
,,118248400,Enabled,118248400
,,810752270,Enabled,810752270
,,396447070,Enabled,396447070
,,157992320,Enabled,157992320
,,807895220,Enabled,807895220
,,473550080,Enabled,473550080
,,317764360,Enabled,317764360
,,322756364,Enabled,322756364
,,848411250,Enabled,848411250
,,179542400,Enabled,179542400
,,473627040,Enabled,473627040
,,184394400,Enabled,184394400
,,507452003,Enabled,507452003
,,338747070,Enabled,338747070
,,872688250,Enabled,872688250
,,313260110,Enabled,313260110
,,610494010,Enabled,610494010
,,505769350,Enabled,505769350
,,312311070,Enabled,312311070
,,320923110,Enabled,320923110
,,324542343,Enabled,324542343
,,816293190,Enabled,816293190
,,700654010,Enabled,700654010
,,399542360,Enabled,399542360
,,401970040,Enabled,401970040
,,459000080,Enabled,459000080
,,400405100,Enabled,400405100
,,503727300,Enabled,503727300
,,346152090,Enabled,346152090
,,335983070,Enabled,335983070
,,137952420,Enabled,137952420
,,329900090,Enabled,329900090
,,800469230,Enabled,800469230
,,114022380,Enabled,114022380
,,100042010,Enabled,100042010
,,332596340,Enabled,332596340
,,816635250,Enabled,816635250
,,117116400,Enabled,117116400
,,801399260,Enabled,801399260
,,711241010,Enabled,711241010
,,463333100,Enabled,463333100
,,802168270,Enabled,802168270
,,102265320,Enabled,102265320
,,114860320,Enabled,114860320
,,337595363,Enabled,337595363
,,510583010,Enabled,510583010
,,317046070,Enabled,317046070
,,151117300,Enabled,151117300
,,811072210,Enabled,811072210
,,813892190,Enabled,813892190
,,340172070,Enabled,340172070
,,264238010,Enabled,264238010
,,108940340,Enabled,108940340
,,309076070,Enabled,309076070
,,107278420,Enabled,107278420
,,134492320,Enabled,134492320
,,270611060,Enabled,270611060
,,581711003,Enabled,581711003
,,338234130,Enabled,338234130
,,133852420,Enabled,133852420
,,200325100,Enabled,200325100
,,505472350,Enabled,505472350
,,509706012,Enabled,509706012
,,168383420,Enabled,168383420
,,716914010,Enabled,716914010
,,100983360,Enabled,100983360
,,102140400,Enabled,102140400
,,844816180,Enabled,844816180
,,401404140,Enabled,401404140
,,713721010,Enabled,713721010
,,260322060,Enabled,260322060
,,811582260,Enabled,811582260
,,158547300,Enabled,158547300
,,708710010,Enabled,708710010
,,156622380,Enabled,156622380
,,105551300,Enabled,105551300
,,530682012,Enabled,530682012
,,261183140,Enabled,261183140
,,182822400,Enabled,182822400
,,258183040,Enabled,258183040
,,500784350,Enabled,500784350
,,120552400,Enabled,120552400
,,806003170,Enabled,806003170
,,801619270,Enabled,801619270
,,803510260,Enabled,803510260
,,247316100,Enabled,247316100
,,505089200,Enabled,505089200
,,505198006,Enabled,505198006
,,265500100,Enabled,265500100
,,179088380,Enabled,179088380
,,712948010,Enabled,712948010
,,161512340,Enabled,161512340
,,103793330,Enabled,103793330
,,870966220,Enabled,870966220
,,317718363,Enabled,317718363
,,815453245,Enabled,815453245
,,475266100,Enabled,475266100
,,704129010,Enabled,704129010
,,404082100,Enabled,404082100
,,320545010,Enabled,320545010
,,800065240,Enabled,800065240
,,307229090,Enabled,307229090
,,337391400,Enabled,337391400
,,301832110,Enabled,301832110
,,402885060,Enabled,402885060
,,810676240,Enabled,810676240
,,811507260,Enabled,811507260
,,313959380,Enabled,313959380
,,182627420,Enabled,182627420
,,322619380,Enabled,322619380
,,506280006,Enabled,506280006
,,338531110,Enabled,338531110
,,806087270,Enabled,806087270
,,318522110,Enabled,318522110
,,313066050,Enabled,313066050
,,170255380,Enabled,170255380
,,810969230,Enabled,810969230
,,815360230,Enabled,815360230
,,502536200,Enabled,502536200
,,100075400,Enabled,100075400
,,325765110,Enabled,325765110
,,330362090,Enabled,330362090
,,815212270,Enabled,815212270
,,324528383,Enabled,324528383
,,808933250,Enabled,808933250
,,311347070,Enabled,311347070
,,740033010,Enabled,740033010
,,869900140,Enabled,869900140
,,319609090,Enabled,319609090
,,502764009,Enabled,502764009
,,113543360,Enabled,113543360
,,330283150,Enabled,330283150
,,403985080,Enabled,403985080
,,303130360,Enabled,303130360
,,264244040,Enabled,264244040
,,353362010,Enabled,353362010
,,808897240,Enabled,808897240
,,167567400,Enabled,167567400
,,111771280,Enabled,111771280
,,801701250,Enabled,801701250
,,387132090,Enabled,387132090
,,402623160,Enabled,402623160
,,706965010,Enabled,706965010
,,324409420,Enabled,324409420
,,504125010,Enabled,504125010
,,810202230,Enabled,810202230
,,807377240,Enabled,807377240
,,257749100,Enabled,257749100
,,480583160,Enabled,480583160
,,116690340,Enabled,116690340
,,114168400,Enabled,114168400
,,806902220,Enabled,806902220
,,808775280,Enabled,808775280
,,323733380,Enabled,323733380
,,100403010,Enabled,100403010
,,817681290,Enabled,817681290
,,100085420,Enabled,100085420
,,318551364,Enabled,318551364
,,472622010,Enabled,472622010
,,506771350,Enabled,506771350
,,805399270,Enabled,805399270
,,701372010,Enabled,701372010
,,540905018,Enabled,540905018
,,382512010,Enabled,382512010
,,805583280,Enabled,805583280
,,310015010,Enabled,310015010
,,103528400,Enabled,103528400
,,318555364,Enabled,318555364
,,303863363,Enabled,303863363
,,263649060,Enabled,263649060
,,102829360,Enabled,102829360
,,800803250,Enabled,800803250
,,203324100,Enabled,203324100
,,335006050,Enabled,335006050
,,501484012,Enabled,501484012
,,110134380,Enabled,110134380
,,111856360,Enabled,111856360
,,600224010,Enabled,600224010
,,508288012,Enabled,508288012
,,454705120,Enabled,454705120
,,335934090,Enabled,335934090
,,181997332,Enabled,181997332
,,321110070,Enabled,321110070
,,808715250,Enabled,808715250
,,264005040,Enabled,264005040
,,174652360,Enabled,174652360
,,715824010,Enabled,715824010
,,808340230,Enabled,808340230
,,172722010,Enabled,172722010
,,501600300,Enabled,501600300
,,323957380,Enabled,323957380
,,706883010,Enabled,706883010
,,335639170,Enabled,335639170
,,724544010,Enabled,724544010
,,167317400,Enabled,167317400
,,117754332,Enabled,117754332
,,336534360,Enabled,336534360
,,169867380,Enabled,169867380
,,110106320,Enabled,110106320
,,306268110,Enabled,306268110
,,810007250,Enabled,810007250
,,315989300,Enabled,315989300
,,802335260,Enabled,802335260
,,334598070,Enabled,334598070
,,314192360,Enabled,314192360
,,807209210,Enabled,807209210
,,481450060,Enabled,481450060
,,401738180,Enabled,401738180
,,304695070,Enabled,304695070
,,331280070,Enabled,331280070
,,124152360,Enabled,124152360
,,203734120,Enabled,203734120
,,507342010,Enabled,507342010
,,204184120,Enabled,204184120
,,116770400,Enabled,116770400
,,172402380,Enabled,172402380
,,855794230,Enabled,855794230
,,808893250,Enabled,808893250
,,877788230,Enabled,877788230
,,464144140,Enabled,464144140
,,803181180,Enabled,803181180
,,100216362,Enabled,100216362
,,202230160,Enabled,202230160
,,802541260,Enabled,802541260
,,110415300,Enabled,110415300
,,101041380,Enabled,101041380
,,317437320,Enabled,317437320
,,327025010,Enabled,327025010
,,834255170,Enabled,834255170
,,477549060,Enabled,477549060
,,131702010,Enabled,131702010
,,701922010,Enabled,701922010
,,508671006,Enabled,508671006
,,705943010,Enabled,705943010
,,309617110,Enabled,309617110
,,807888270,Enabled,807888270
,,313410380,Enabled,313410380
,,330964030,Enabled,330964030
,,377667130,Enabled,377667130
,,101200320,Enabled,101200320
,,771877010,Enabled,771877010
,,162587320,Enabled,162587320
,,719051010,Enabled,719051010
,,157422380,Enabled,157422380
,,117319010,Enabled,117319010
,,202086060,Enabled,202086060
,,466133100,Enabled,466133100
,,320303320,Enabled,320303320
,,102869300,Enabled,102869300
,,268683100,Enabled,268683100
,,401670010,Enabled,401670010
,,149507360,Enabled,149507360
,,203664140,Enabled,203664140
,,149632360,Enabled,149632360
,,804212220,Enabled,804212220
,,173297320,Enabled,173297320
,,324756090,Enabled,324756090
,,800396250,Enabled,800396250
,,403762050,Enabled,403762050
,,451272060,Enabled,451272060
,,161911420,Enabled,161911420
,,110065400,Enabled,110065400
,,708735200,Enabled,708735200
,,857222190,Enabled,857222190
,,806312240,Enabled,806312240
,,156847420,Enabled,156847420
,,812516220,Enabled,812516220
,,263350180,Enabled,263350180
,,152797380,Enabled,152797380
,,705889010,Enabled,705889010
,,714318010,Enabled,714318010
,,815828190,Enabled,815828190
,,509395003,Enabled,509395003
,,121594300,Enabled,121594300
,,370012090,Enabled,370012090
,,717855010,Enabled,717855010
,,392557090,Enabled,392557090
,,305344320,Enabled,305344320
,,806056260,Enabled,806056260
,,118444420,Enabled,118444420
,,857388130,Enabled,857388130
,,155017382,Enabled,155017382
,,307176050,Enabled,307176050
,,332713360,Enabled,332713360
,,314125110,Enabled,314125110
,,107595380,Enabled,107595380
,,718379010,Enabled,718379010
,,109033420,Enabled,109033420
,,808920120,Enabled,808920120
,,321206090,Enabled,321206090
,,707353010,Enabled,707353010
,,808290250,Enabled,808290250
,,330964320,Enabled,330964320
,,334130344,Enabled,334130344
,,111333380,Enabled,111333380
,,318124110,Enabled,318124110
,,202168060,Enabled,202168060
,,178500360,Enabled,178500360
,,114708340,Enabled,114708340
,,151647320,Enabled,151647320
,,311034110,Enabled,311034110
,,325530110,Enabled,325530110
,,321275070,Enabled,321275070
,,300103320,Enabled,300103320
,,133827380,Enabled,133827380
,,317595364,Enabled,317595364
,,809231250,Enabled,809231250
,,505270000,Enabled,505270000
,,500721350,Enabled,500721350
,,165617360,Enabled,165617360
,,157197380,Enabled,157197380
,,705772010,Enabled,705772010
,,200198060,Enabled,200198060
,,310426360,Enabled,310426360
,,809119230,Enabled,809119230
,,161447280,Enabled,161447280
,,509178200,Enabled,509178200
,,319971360,Enabled,319971360
,,334895323,Enabled,334895323
,,312566400,Enabled,312566400
,,477272040,Enabled,477272040
,,105484400,Enabled,105484400
,,338346010,Enabled,338346010
,,123544310,Enabled,123544310
,,175787400,Enabled,175787400
,,467577100,Enabled,467577100
,,339931090,Enabled,339931090
,,183452300,Enabled,183452300
,,482544120,Enabled,482544120
,,816418220,Enabled,816418220
,,202640140,Enabled,202640140
,,311410320,Enabled,311410320
,,183017340,Enabled,183017340
,,338938030,Enabled,338938030
,,308006070,Enabled,308006070
,,506262300,Enabled,506262300
,,856655120,Enabled,856655120
,,384917344,Enabled,384917344
,,403062100,Enabled,403062100
,,813848230,Enabled,813848230
,,326831130,Enabled,326831130
,,263511140,Enabled,263511140
,,479294080,Enabled,479294080
,,267088100,Enabled,267088100
,,313654360,Enabled,313654360
,,505264000,Enabled,505264000
,,201073060,Enabled,201073060
,,582833012,Enabled,582833012
,,333301343,Enabled,333301343
,,100293320,Enabled,100293320
,,714678010,Enabled,714678010
,,808154210,Enabled,808154210
,,321151340,Enabled,321151340
,,145312400,Enabled,145312400
,,101999380,Enabled,101999380
,, xCUMZH,Enabled, xCUMZH
,,138752320,Enabled,138752320
,,814863160,Enabled,814863160
,,184442380,Enabled,184442380
,,800509280,Enabled,800509280
,,507659012,Enabled,507659012
,,708517010,Enabled,708517010
,,334490110,Enabled,334490110
,,337576340,Enabled,337576340
,,175937340,Enabled,175937340
,,805036210,Enabled,805036210
,,304876320,Enabled,304876320
,,810191230,Enabled,810191230
,,503100024,Enabled,503100024
,,808910260,Enabled,808910260
,,319089070,Enabled,319089070
,,575361003,Enabled,575361003
,,319507360,Enabled,319507360
,,260638040,Enabled,260638040
,,401324160,Enabled,401324160
,,200153180,Enabled,200153180
,,509120012,Enabled,509120012
,,119897360,Enabled,119897360
,,869722245,Enabled,869722245
,,584005300,Enabled,584005300
,,326908090,Enabled,326908090
,,479683100,Enabled,479683100
,,100793320,Enabled,100793320
,,308429110,Enabled,308429110
,,377507340,Enabled,377507340
,,807167200,Enabled,807167200
,,174347320,Enabled,174347320
,,322618110,Enabled,322618110
,,853427230,Enabled,853427230
,,321856110,Enabled,321856110
,,868261240,Enabled,868261240
,,740583100,Enabled,740583100
,,706331010,Enabled,706331010
,,202843080,Enabled,202843080
,,316218110,Enabled,316218110
,,130452380,Enabled,130452380
,,306074010,Enabled,306074010
,,508101300,Enabled,508101300
,,810019230,Enabled,810019230
,,316844110,Enabled,316844110
,,702562010,Enabled,702562010
,,400489080,Enabled,400489080
,,718568010,Enabled,718568010
,,269361080,Enabled,269361080
,,335776340,Enabled,335776340
,,164627322,Enabled,164627322
,,510274200,Enabled,510274200
,,801796290,Enabled,801796290
,,307047170,Enabled,307047170
,,109752300,Enabled,109752300
,,327381090,Enabled,327381090
,,806300190,Enabled,806300190
,,802207190,Enabled,802207190
,,112608360,Enabled,112608360
,,108894380,Enabled,108894380
,,317255110,Enabled,317255110
,,764038010,Enabled,764038010
,,813895180,Enabled,813895180
,,375222070,Enabled,375222070
,,105278010,Enabled,105278010
,,317719110,Enabled,317719110
,,353751400,Enabled,353751400
,,109670380,Enabled,109670380
,,245011160,Enabled,245011160
,,337645130,Enabled,337645130
,,702627010,Enabled,702627010
,,108971420,Enabled,108971420
,,306880360,Enabled,306880360
,,337786363,Enabled,337786363
,,864450235,Enabled,864450235
,,152347010,Enabled,152347010
,,510113300,Enabled,510113300
,,336321090,Enabled,336321090
,,203673160,Enabled,203673160
,,400013060,Enabled,400013060
,,118683380,Enabled,118683380
,,740811010,Enabled,740811010
,,TEST_PRODUCT_9,Enabled,TEST_PRODUCT_9
,,337343320,Enabled,337343320
,,316979400,Enabled,316979400
,,245638010,Enabled,245638010
,,804989290,Enabled,804989290
,,334796070,Enabled,334796070
,,242955010,Enabled,242955010
,,703917020,Enabled,703917020
,,331516300,Enabled,331516300
,,482311080,Enabled,482311080
,,302994420,Enabled,302994420
,,109899400,Enabled,109899400
,,502334300,Enabled,502334300
,,703294010,Enabled,703294010
,,240027180,Enabled,240027180
,,480961080,Enabled,480961080
,,321623090,Enabled,321623090
,,338688110,Enabled,338688110
,,337918010,Enabled,337918010
,,318156110,Enabled,318156110
,,340271070,Enabled,340271070
,,806870240,Enabled,806870240
,,337874360,Enabled,337874360
,,310830323,Enabled,310830323
,,508886024,Enabled,508886024
,,502795350,Enabled,502795350
,,113249380,Enabled,113249380
,,600344010,Enabled,600344010
,,269094040,Enabled,269094040
,,167587380,Enabled,167587380
,,200717180,Enabled,200717180
,,872699260,Enabled,872699260
,,336472130,Enabled,336472130
,,850949250,Enabled,850949250
,,720367010,Enabled,720367010
,,578616024,Enabled,578616024
,,314009320,Enabled,314009320
,,203558040,Enabled,203558040
,,334244320,Enabled,334244320
,,102378320,Enabled,102378320
,,402853160,Enabled,402853160
,,109941302,Enabled,109941302
,,100323420,Enabled,100323420
,,326251380,Enabled,326251380
,,803416160,Enabled,803416160
,,317341360,Enabled,317341360
,,301867070,Enabled,301867070
,,379077380,Enabled,379077380
,,473522140,Enabled,473522140
,,175967380,Enabled,175967380
,,793094010,Enabled,793094010
,,324677360,Enabled,324677360
,,375342070,Enabled,375342070
,,201455160,Enabled,201455160
,,332245130,Enabled,332245130
,,161792360,Enabled,161792360
,,704527010,Enabled,704527010
,,816153220,Enabled,816153220
,,180482380,Enabled,180482380
,,314536320,Enabled,314536320
,,310828010,Enabled,310828010
,,110778420,Enabled,110778420
,,267899080,Enabled,267899080
,,809457280,Enabled,809457280
,,340001150,Enabled,340001150
,,107371380,Enabled,107371380
,,118164360,Enabled,118164360
,,325440130,Enabled,325440130
,,179347380,Enabled,179347380
,,108559001,Enabled,108559001
,,809260260,Enabled,809260260
,,811597300,Enabled,811597300
,,305032360,Enabled,305032360
,,330200130,Enabled,330200130
,,182082312,Enabled,182082312
,,151150300,Enabled,151150300
,,704426010,Enabled,704426010
,,453388040,Enabled,453388040
,,473455060,Enabled,473455060
,,808265200,Enabled,808265200
,,803824250,Enabled,803824250
,,503557300,Enabled,503557300
,,162488420,Enabled,162488420
,,200714180,Enabled,200714180
,,146567360,Enabled,146567360
,,400691060,Enabled,400691060
,,337224360,Enabled,337224360
,,135962420,Enabled,135962420
,,362483320,Enabled,362483320
,,817022275,Enabled,817022275
,,807314290,Enabled,807314290
,,708762300,Enabled,708762300
,,817217240,Enabled,817217240
,,114069420,Enabled,114069420
,,318648090,Enabled,318648090
,,311835110,Enabled,311835110
,,319729340,Enabled,319729340
,,321528343,Enabled,321528343
,,805880250,Enabled,805880250
,,204072140,Enabled,204072140
,,321872130,Enabled,321872130
,,318522070,Enabled,318522070
,,119919340,Enabled,119919340
,,331759383,Enabled,331759383
,,813192260,Enabled,813192260
,,268149160,Enabled,268149160
,,805574300,Enabled,805574300
,,502076200,Enabled,502076200
,,325936030,Enabled,325936030
,,117047420,Enabled,117047420
,,161837400,Enabled,161837400
,,809240220,Enabled,809240220
,,402467120,Enabled,402467120
,,314590010,Enabled,314590010
,,109443380,Enabled,109443380
,,178957420,Enabled,178957420
,,175262420,Enabled,175262420
,,508576024,Enabled,508576024
,,807412250,Enabled,807412250
,,704820010,Enabled,704820010
,,850300250,Enabled,850300250
,,511550020,Enabled,511550020
,,319448320,Enabled,319448320
,,107485380,Enabled,107485380
,,179194340,Enabled,179194340
,,469216160,Enabled,469216160
,,800917220,Enabled,800917220
,,579794200,Enabled,579794200
,,336623090,Enabled,336623090
,,181597320,Enabled,181597320
,,316054380,Enabled,316054380
,,701561010,Enabled,701561010
,,403432120,Enabled,403432120
,,336439360,Enabled,336439360
,,807363240,Enabled,807363240
,,703610010,Enabled,703610010
,,308009110,Enabled,308009110
,,300840110,Enabled,300840110
,,403183180,Enabled,403183180
,,202165160,Enabled,202165160
,,163092400,Enabled,163092400
,,386017070,Enabled,386017070
,,552994003,Enabled,552994003
,,402698060,Enabled,402698060
,,477516080,Enabled,477516080
,,401930160,Enabled,401930160
,,319325340,Enabled,319325340
,,127407400,Enabled,127407400
,,251983100,Enabled,251983100
,,100543320,Enabled,100543320
,,100683400,Enabled,100683400
,,115104300,Enabled,115104300
,,772072010,Enabled,772072010
,,707965010,Enabled,707965010
,,800722200,Enabled,800722200
,,300718070,Enabled,300718070
,,122482380,Enabled,122482380
,,809171260,Enabled,809171260
,,457788040,Enabled,457788040
,,805997240,Enabled,805997240
,,180247010,Enabled,180247010
,,806248290,Enabled,806248290
,,182477380,Enabled,182477380
,,757244010,Enabled,757244010
,,323810090,Enabled,323810090
,,203677060,Enabled,203677060
,,703874010,Enabled,703874010
,,327774380,Enabled,327774380
,,336725070,Enabled,336725070
,,117530320,Enabled,117530320
,,318370130,Enabled,318370130
,,503361350,Enabled,503361350
,,575111012,Enabled,575111012
,,331375400,Enabled,331375400
,,174302420,Enabled,174302420
,,201508090,Enabled,201508090
,,319170070,Enabled,319170070
,,373017090,Enabled,373017090
,,300551130,Enabled,300551130
,,307141360,Enabled,307141360
,,504836350,Enabled,504836350
,,305484320,Enabled,305484320
,,121942420,Enabled,121942420
,,700551010,Enabled,700551010
,,313520320,Enabled,313520320
,,855894270,Enabled,855894270
,,806943200,Enabled,806943200
,,806089265,Enabled,806089265
,,316014343,Enabled,316014343
,,816208200,Enabled,816208200
,, PaWYIR,Enabled, PaWYIR
,,267516140,Enabled,267516140
,,338339300,Enabled,338339300
,,337823360,Enabled,337823360
,,702181040,Enabled,702181040
,,404151060,Enabled,404151060
,,806370190,Enabled,806370190
,,317516360,Enabled,317516360
,,101361310,Enabled,101361310
,,503112010,Enabled,503112010
,,328819300,Enabled,328819300
,,320924070,Enabled,320924070
,,805675300,Enabled,805675300
,,314476110,Enabled,314476110
,,316845090,Enabled,316845090
,,374487110,Enabled,374487110
,,306235110,Enabled,306235110
,,712337010,Enabled,712337010
,,706036010,Enabled,706036010
,,816154110,Enabled,816154110
,,168837380,Enabled,168837380
,,816937250,Enabled,816937250
,,141383400,Enabled,141383400
,,812417260,Enabled,812417260
,,506077350,Enabled,506077350
,,111339300,Enabled,111339300
,,571305012,Enabled,571305012
,,610611010,Enabled,610611010
,,333399323,Enabled,333399323
,,501026300,Enabled,501026300
,,170027340,Enabled,170027340
,,401470080,Enabled,401470080
,,800871120,Enabled,800871120
,,814915280,Enabled,814915280
,,386652290,Enabled,386652290
,,760161010,Enabled,760161010
,,308551090,Enabled,308551090
,,809000220,Enabled,809000220
,,448933040,Enabled,448933040
,,110030342,Enabled,110030342
,,366097300,Enabled,366097300
,,310750383,Enabled,310750383
,,510331006,Enabled,510331006
,,180632010,Enabled,180632010
,,334168323,Enabled,334168323
,,706253010,Enabled,706253010
,,840622240,Enabled,840622240
,,807894230,Enabled,807894230
,,319577070,Enabled,319577070
,,202810140,Enabled,202810140
,,400875010,Enabled,400875010
,,320163280,Enabled,320163280
,,752705010,Enabled,752705010
,,333263340,Enabled,333263340
,,402607040,Enabled,402607040
,,581455003,Enabled,581455003
,,146937380,Enabled,146937380
,,503217350,Enabled,503217350
,,177912420,Enabled,177912420
,,TEST_SR_EX_PROD_01_001,Enabled,TEST_SR_EX_PROD_01_001
,,157257380,Enabled,157257380
,,102019400,Enabled,102019400
,,800049290,Enabled,800049290
,,505805350,Enabled,505805350
,,115077300,Enabled,115077300
,,807371270,Enabled,807371270
,,402994060,Enabled,402994060
,,502415350,Enabled,502415350
,,480999060,Enabled,480999060
,,703915050,Enabled,703915050
,,401725100,Enabled,401725100
,,332078090,Enabled,332078090
,,131099420,Enabled,131099420
,,800780270,Enabled,800780270
,,201191180,Enabled,201191180
,,809861240,Enabled,809861240
,,335715090,Enabled,335715090
,,445622160,Enabled,445622160
,,852705160,Enabled,852705160
,,330121130,Enabled,330121130
,,865600235,Enabled,865600235
,,319546360,Enabled,319546360
,,510130300,Enabled,510130300
,,168062360,Enabled,168062360
,,505071300,Enabled,505071300
,,385232050,Enabled,385232050
,,388397090,Enabled,388397090
,,162277400,Enabled,162277400
,,204067160,Enabled,204067160
,,866194200,Enabled,866194200
,,802174235,Enabled,802174235
,,833900100,Enabled,833900100
,,806775260,Enabled,806775260
,,339771070,Enabled,339771070
,,323336380,Enabled,323336380
,,816271280,Enabled,816271280
,,466700080,Enabled,466700080
,,319659400,Enabled,319659400
,,270561140,Enabled,270561140
,,313471380,Enabled,313471380
,,813947240,Enabled,813947240
,,511333200,Enabled,511333200
,,504015300,Enabled,504015300
,,810292270,Enabled,810292270
,,481044100,Enabled,481044100
,,335873110,Enabled,335873110
,,314538320,Enabled,314538320
,,Coppel_Avl_005,Enabled,Coppel_Avl_005
,,808517230,Enabled,808517230
,,117225360,Enabled,117225360
,,482911080,Enabled,482911080
,,174237400,Enabled,174237400
,,855861220,Enabled,855861220
,,300341360,Enabled,300341360
,,504102000,Enabled,504102000
,,MVP_OS06_07_1,Enabled,MVP_OS06_07_1
,,804579170,Enabled,804579170
,,340061130,Enabled,340061130
,,133187360,Enabled,133187360
,,860899240,Enabled,860899240
,,103808380,Enabled,103808380
,,100419360,Enabled,100419360
,,847555240,Enabled,847555240
,,317879010,Enabled,317879010
,,179522340,Enabled,179522340
,,178252360,Enabled,178252360
,,825961290,Enabled,825961290
,,334238360,Enabled,334238360
,,719173100,Enabled,719173100
,,504337300,Enabled,504337300
,,816036235,Enabled,816036235
,,114368360,Enabled,114368360
,,116943380,Enabled,116943380
,,559288012,Enabled,559288012
,,204213080,Enabled,204213080
,,303368130,Enabled,303368130
,,508969350,Enabled,508969350
,,171202420,Enabled,171202420
,,175207420,Enabled,175207420
,,328923010,Enabled,328923010
,,314197360,Enabled,314197360
,,808841245,Enabled,808841245
,,575005200,Enabled,575005200
,,832316240,Enabled,832316240
,,809276250,Enabled,809276250
,,121947380,Enabled,121947380
,,107809380,Enabled,107809380
,,868455270,Enabled,868455270
,,715807010,Enabled,715807010
,,516388012,Enabled,516388012
,,807460150,Enabled,807460150
,,102154360,Enabled,102154360
,,844816190,Enabled,844816190
,,252594010,Enabled,252594010
,,317928380,Enabled,317928380
,,140122400,Enabled,140122400
,,808465290,Enabled,808465290
,,319388380,Enabled,319388380
,,311514300,Enabled,311514300
,,323408380,Enabled,323408380
,,812619260,Enabled,812619260
,,805802180,Enabled,805802180
,,378522384,Enabled,378522384
,,809063270,Enabled,809063270
,,109802420,Enabled,109802420
,,504949010,Enabled,504949010
,,204041080,Enabled,204041080
,,179097380,Enabled,179097380
,,723452010,Enabled,723452010
,,525448012,Enabled,525448012
,,477233300,Enabled,477233300
,,866627270,Enabled,866627270
,,321723090,Enabled,321723090
,,106883360,Enabled,106883360
,,509162010,Enabled,509162010
,,507888300,Enabled,507888300
,,316336290,Enabled,316336290
,,807320290,Enabled,807320290
,,502485012,Enabled,502485012
,,204250140,Enabled,204250140
,,116668400,Enabled,116668400
,,144387302,Enabled,144387302
,,802052240,Enabled,802052240
,,108893360,Enabled,108893360
,,307011090,Enabled,307011090
,,309586360,Enabled,309586360
,,503837018,Enabled,503837018
,,327626420,Enabled,327626420
,,316595400,Enabled,316595400
,,404001060,Enabled,404001060
,,501579200,Enabled,501579200
,,480466100,Enabled,480466100
,,715109010,Enabled,715109010
,,810489220,Enabled,810489220
,,466977040,Enabled,466977040
,,314891340,Enabled,314891340
,,329899070,Enabled,329899070
,,144400302,Enabled,144400302
,,201082060,Enabled,201082060
,,330820090,Enabled,330820090
,,704206030,Enabled,704206030
,,807041180,Enabled,807041180
,,808946250,Enabled,808946250
,,256188080,Enabled,256188080
,,509241200,Enabled,509241200
,,176762420,Enabled,176762420
,,356712320,Enabled,356712320
,,476427040,Enabled,476427040
,,807006240,Enabled,807006240
,,264722120,Enabled,264722120
,,319711383,Enabled,319711383
,,477972080,Enabled,477972080
,,700910010,Enabled,700910010
,,404034060,Enabled,404034060
,,332788150,Enabled,332788150
,,800377230,Enabled,800377230
,,176957360,Enabled,176957360
,,805237250,Enabled,805237250
,,166257420,Enabled,166257420
,,164587300,Enabled,164587300
,,104608420,Enabled,104608420
,,136099010,Enabled,136099010
,,502698024,Enabled,502698024
,,304789090,Enabled,304789090
,,114924380,Enabled,114924380
,,477561100,Enabled,477561100
,,374177090,Enabled,374177090
,,801618230,Enabled,801618230
,,313911320,Enabled,313911320
