product_id,status
714493010.0,Enabled
804322230.0,Enabled
320336380.0,Enabled
301924090.0,Enabled
816174270.0,Enabled
401434040.0,Enabled
200204060.0,Enabled
318026343.0,Enabled
300554110.0,Enabled
114729360.0,Enabled
713597010.0,Enabled
453500180.0,Enabled
403350160.0,Enabled
813106270.0,Enabled
314976360.0,Enabled
304245050.0,Enabled
180027400.0,Enabled
506996300.0,Enabled
339031310.0,Enabled
461555010.0,Enabled
107330400.0,Enabled
708641010.0,Enabled
768216010.0,Enabled
505057018.0,Enabled
257299060.0,Enabled
306188090.0,Enabled
179107420.0,Enabled
309240130.0,Enabled
332368360.0,Enabled
863027250.0,Enabled
202714060.0,Enabled
482772060.0,Enabled
802985270.0,Enabled
480966100.0,Enabled
336835130.0,Enabled
471449140.0,Enabled
317709383.0,Enabled
306605090.0,Enabled
324881050.0,Enabled
807191280.0,Enabled
509752012.0,Enabled
157211360.0,Enabled
817426220.0,Enabled
361097110.0,Enabled
316604320.0,Enabled
102429300.0,Enabled
304524010.0,Enabled
102318380.0,Enabled
114366420.0,Enabled
203772100.0,Enabled
320979320.0,Enabled
334203150.0,Enabled
102180420.0,Enabled
803569210.0,Enabled
806521190.0,Enabled
323659383.0,Enabled
814536270.0,Enabled
200548140.0,Enabled
322474380.0,Enabled
331265050.0,Enabled
450561060.0,Enabled
148652380.0,Enabled
503537300.0,Enabled
714258010.0,Enabled
503691018.0,Enabled
303564130.0,Enabled
303251030.0,Enabled
811585250.0,Enabled
306438050.0,Enabled
510963200.0,Enabled
401824080.0,Enabled
103926400.0,Enabled
103189360.0,Enabled
806789270.0,Enabled
312526320.0,Enabled
339998360.0,Enabled
118547360.0,Enabled
809870280.0,Enabled
310982360.0,Enabled
325013050.0,Enabled
806644200.0,Enabled
171307400.0,Enabled
753633010.0,Enabled
134307360.0,Enabled
333603070.0,Enabled
328121320.0,Enabled
877672240.0,Enabled
315236320.0,Enabled
813721270.0,Enabled
567533012.0,Enabled
101276360.0,Enabled
800290250.0,Enabled
809495250.0,Enabled
307249070.0,Enabled
872555250.0,Enabled
149552380.0,Enabled
802342120.0,Enabled
816957290.0,Enabled
105447360.0,Enabled
470666080.0,Enabled
465622180.0,Enabled
332036360.0,Enabled
337761344.0,Enabled
267349160.0,Enabled
811558245.0,Enabled
878105280.0,Enabled
306105340.0,Enabled
331183050.0,Enabled
315668320.0,Enabled
201492080.0,Enabled
321900090.0,Enabled
307493070.0,Enabled
332700380.0,Enabled
303863323.0,Enabled
364397110.0,Enabled
374192360.0,Enabled
868172165.0,Enabled
317714344.0,Enabled
324810170.0,Enabled
805157270.0,Enabled
165852380.0,Enabled
807588190.0,Enabled
,Enabled
131277400.0,Enabled
810674250.0,Enabled
402976010.0,Enabled
400357040.0,Enabled
112844380.0,Enabled
402776040.0,Enabled
318146130.0,Enabled
372092383.0,Enabled
108484380.0,Enabled
475444040.0,Enabled
111694342.0,Enabled
460233080.0,Enabled
762000010.0,Enabled
115138420.0,Enabled
458027180.0,Enabled
800087280.0,Enabled
334881360.0,Enabled
184033420.0,Enabled
201115060.0,Enabled
400196060.0,Enabled
504832300.0,Enabled
507113010.0,Enabled
107403420.0,Enabled
701921010.0,Enabled
770611010.0,Enabled
402691080.0,Enabled
338038320.0,Enabled
458316180.0,Enabled
805639120.0,Enabled
800996260.0,Enabled
579627010.0,Enabled
403404010.0,Enabled
201433100.0,Enabled
321528363.0,Enabled
200014060.0,Enabled
319710383.0,Enabled
810287275.0,Enabled
303456404.0,Enabled
803923250.0,Enabled
269094080.0,Enabled
509838350.0,Enabled
332727110.0,Enabled
318248010.0,Enabled
303832030.0,Enabled
147433360.0,Enabled
363837090.0,Enabled
324078380.0,Enabled
323776363.0,Enabled
308417343.0,Enabled
465161140.0,Enabled
810421190.0,Enabled
502905010.0,Enabled
153288360.0,Enabled
868544120.0,Enabled
802234220.0,Enabled
312830340.0,Enabled
313071110.0,Enabled
707744010.0,Enabled
804518260.0,Enabled
157417400.0,Enabled
312818110.0,Enabled
101370340.0,Enabled
510508010.0,Enabled
112175360.0,Enabled
101260340.0,Enabled
809279240.0,Enabled
309230110.0,Enabled
300839070.0,Enabled
810918270.0,Enabled
254761180.0,Enabled
508364006.0,Enabled
315122360.0,Enabled
170987360.0,Enabled
578027006.0,Enabled
505174003.0,Enabled
802064270.0,Enabled
452283100.0,Enabled
300788070.0,Enabled
317313340.0,Enabled
806312220.0,Enabled
303420190.0,Enabled
169937400.0,Enabled
183777400.0,Enabled
337453130.0,Enabled
812131280.0,Enabled
727088010.0,Enabled
332320130.0,Enabled
846799290.0,Enabled
109334400.0,Enabled
800802260.0,Enabled
309584340.0,Enabled
451983060.0,Enabled
,Enabled
108671420.0,Enabled
581794350.0,Enabled
326611070.0,Enabled
254649040.0,Enabled
505871200.0,Enabled
101135300.0,Enabled
200074060.0,Enabled
808137170.0,Enabled
157707400.0,Enabled
318289270.0,Enabled
331836380.0,Enabled
168062380.0,Enabled
109673420.0,Enabled
109513320.0,Enabled
856366290.0,Enabled
163832382.0,Enabled
270555060.0,Enabled
554666006.0,Enabled
386002090.0,Enabled
266800180.0,Enabled
329356130.0,Enabled
334062363.0,Enabled
261272060.0,Enabled
306422110.0,Enabled
404314040.0,Enabled
150927340.0,Enabled
703424010.0,Enabled
118462380.0,Enabled
320170260.0,Enabled
322521320.0,Enabled
320881090.0,Enabled
115256420.0,Enabled
503297200.0,Enabled
306690320.0,Enabled
249949140.0,Enabled
335268340.0,Enabled
182033332.0,Enabled
203787040.0,Enabled
470150140.0,Enabled
100306380.0,Enabled
39904170.0,Enabled
801583230.0,Enabled
333204380.0,Enabled
878672210.0,Enabled
314030380.0,Enabled
473077100.0,Enabled
810423150.0,Enabled
338220070.0,Enabled
324930090.0,Enabled
327360010.0,Enabled
,Enabled
178242420.0,Enabled
709608010.0,Enabled
325546110.0,Enabled
451450010.0,Enabled
565922300.0,Enabled
701819010.0,Enabled
270350060.0,Enabled
155033362.0,Enabled
101136310.0,Enabled
312143010.0,Enabled
466388130.0,Enabled
707652010.0,Enabled
808856260.0,Enabled
600029010.0,Enabled
505432010.0,Enabled
312639070.0,Enabled
320409360.0,Enabled
325626320.0,Enabled
167852380.0,Enabled
162097380.0,Enabled
163507380.0,Enabled
808907260.0,Enabled
119355400.0,Enabled
314098090.0,Enabled
110638340.0,Enabled
171807360.0,Enabled
470499140.0,Enabled
320371323.0,Enabled
713775010.0,Enabled
311954380.0,Enabled
313916380.0,Enabled
304944130.0,Enabled
812251260.0,Enabled
163882292.0,Enabled
868116210.0,Enabled
176147320.0,Enabled
809330220.0,Enabled
321003070.0,Enabled
501578350.0,Enabled
365237070.0,Enabled
105258342.0,Enabled
175007360.0,Enabled
861188220.0,Enabled
718928010.0,Enabled
328921320.0,Enabled
319953340.0,Enabled
311379360.0,Enabled
815045260.0,Enabled
134807400.0,Enabled
119236300.0,Enabled
478994040.0,Enabled
202678100.0,Enabled
303459383.0,Enabled
898288230.0,Enabled
108741400.0,Enabled
807404260.0,Enabled
303427110.0,Enabled
306323380.0,Enabled
125283420.0,Enabled
853116150.0,Enabled
478083060.0,Enabled
180547420.0,Enabled
800410250.0,Enabled
583083300.0,Enabled
505369300.0,Enabled
858944270.0,Enabled
818006270.0,Enabled
324704130.0,Enabled
386202070.0,Enabled
322293360.0,Enabled
306922110.0,Enabled
132152400.0,Enabled
117191400.0,Enabled
,Enabled
505500006.0,Enabled
177512400.0,Enabled
171622420.0,Enabled
808420280.0,Enabled
333996090.0,Enabled
104003420.0,Enabled
314530110.0,Enabled
160567362.0,Enabled
153467400.0,Enabled
501814300.0,Enabled
811558220.0,Enabled
708728010.0,Enabled
300918070.0,Enabled
576255012.0,Enabled
321950010.0,Enabled
302335320.0,Enabled
138297340.0,Enabled
540601000.0,Enabled
112354420.0,Enabled
801273260.0,Enabled
812876150.0,Enabled
707532010.0,Enabled
110649320.0,Enabled
128255360.0,Enabled
200761180.0,Enabled
203030070.0,Enabled
317121050.0,Enabled
336559340.0,Enabled
200052040.0,Enabled
868216285.0,Enabled
811564280.0,Enabled
116370320.0,Enabled
319204300.0,Enabled
710646010.0,Enabled
262177070.0,Enabled
148517300.0,Enabled
801065260.0,Enabled
311219320.0,Enabled
402679040.0,Enabled
330328360.0,Enabled
772644010.0,Enabled
702778010.0,Enabled
202705080.0,Enabled
133737380.0,Enabled
816108260.0,Enabled
109053400.0,Enabled
801763270.0,Enabled
855050300.0,Enabled
810621260.0,Enabled
392532050.0,Enabled
118990360.0,Enabled
808845255.0,Enabled
310379380.0,Enabled
504050100.0,Enabled
100085380.0,Enabled
760716010.0,Enabled
340540130.0,Enabled
505359006.0,Enabled
809121220.0,Enabled
252438040.0,Enabled
100430300.0,Enabled
306022070.0,Enabled
200328080.0,Enabled
503937010.0,Enabled
202381180.0,Enabled
139087320.0,Enabled
446577040.0,Enabled
331136340.0,Enabled
118911420.0,Enabled
103829380.0,Enabled
311193090.0,Enabled
305971300.0,Enabled
329505130.0,Enabled
815192230.0,Enabled
122850420.0,Enabled
151861400.0,Enabled
384922130.0,Enabled
707064010.0,Enabled
393162130.0,Enabled
504783006.0,Enabled
704072010.0,Enabled
343027070.0,Enabled
303803130.0,Enabled
313262320.0,Enabled
331200070.0,Enabled
325219130.0,Enabled
335755320.0,Enabled
330540383.0,Enabled
319744110.0,Enabled
200927040.0,Enabled
310213383.0,Enabled
320640070.0,Enabled
313310090.0,Enabled
320660380.0,Enabled
369502130.0,Enabled
169942360.0,Enabled
386552280.0,Enabled
474433010.0,Enabled
467433060.0,Enabled
317350320.0,Enabled
324239420.0,Enabled
704487010.0,Enabled
805645220.0,Enabled
403383100.0,Enabled
811585270.0,Enabled
318729130.0,Enabled
201807080.0,Enabled
143167010.0,Enabled
809133275.0,Enabled
116332400.0,Enabled
312660190.0,Enabled
109129380.0,Enabled
304356130.0,Enabled
109494360.0,Enabled
264683080.0,Enabled
320364344.0,Enabled
807303270.0,Enabled
119966360.0,Enabled
,Enabled
265755140.0,Enabled
713463030.0,Enabled
504596012.0,Enabled
709935010.0,Enabled
110623380.0,Enabled
500193200.0,Enabled
145738420.0,Enabled
317090090.0,Enabled
110325360.0,Enabled
175837420.0,Enabled
203136060.0,Enabled
810515260.0,Enabled
316720360.0,Enabled
872027260.0,Enabled
171262010.0,Enabled
504437300.0,Enabled
503685200.0,Enabled
336586340.0,Enabled
317004360.0,Enabled
508658200.0,Enabled
306691380.0,Enabled
811129220.0,Enabled
306153130.0,Enabled
134882010.0,Enabled
166737400.0,Enabled
320430380.0,Enabled
307056030.0,Enabled
365257070.0,Enabled
,Enabled
454538040.0,Enabled
331880400.0,Enabled
200331180.0,Enabled
173957420.0,Enabled
316956110.0,Enabled
865222270.0,Enabled
318176130.0,Enabled
319811420.0,Enabled
470572160.0,Enabled
806549250.0,Enabled
859466300.0,Enabled
329510130.0,Enabled
326526110.0,Enabled
160637382.0,Enabled
343217130.0,Enabled
324963090.0,Enabled
400206160.0,Enabled
299333080.0,Enabled
323183343.0,Enabled
808363270.0,Enabled
709109010.0,Enabled
109005380.0,Enabled
762750010.0,Enabled
472944040.0,Enabled
812470250.0,Enabled
182532380.0,Enabled
154955010.0,Enabled
336246070.0,Enabled
808376260.0,Enabled
309642090.0,Enabled
809801220.0,Enabled
338128360.0,Enabled
338248070.0,Enabled
201174060.0,Enabled
203773040.0,Enabled
267622040.0,Enabled
101614400.0,Enabled
808288190.0,Enabled
339031270.0,Enabled
305889050.0,Enabled
317578364.0,Enabled
141957360.0,Enabled
583327111.0,Enabled
313344010.0,Enabled
807678250.0,Enabled
108441010.0,Enabled
320491110.0,Enabled
263999100.0,Enabled
312865110.0,Enabled
809782120.0,Enabled
802574290.0,Enabled
461847320.0,Enabled
339346320.0,Enabled
160992010.0,Enabled
807578290.0,Enabled
507736300.0,Enabled
504375006.0,Enabled
505533000.0,Enabled
859800290.0,Enabled
339820090.0,Enabled
332685380.0,Enabled
307036050.0,Enabled
811396270.0,Enabled
806364250.0,Enabled
319482360.0,Enabled
465833100.0,Enabled
267094040.0,Enabled
402384050.0,Enabled
719444010.0,Enabled
178297360.0,Enabled
396132343.0,Enabled
327979110.0,Enabled
801618270.0,Enabled
805784120.0,Enabled
302075110.0,Enabled
112770400.0,Enabled
235049120.0,Enabled
473138060.0,Enabled
104453010.0,Enabled
706306010.0,Enabled
304358110.0,Enabled
124572010.0,Enabled
306975010.0,Enabled
106208400.0,Enabled
478888100.0,Enabled
158002340.0,Enabled
850949230.0,Enabled
715980010.0,Enabled
714806010.0,Enabled
203352100.0,Enabled
321335130.0,Enabled
401435080.0,Enabled
311131110.0,Enabled
701835010.0,Enabled
146632360.0,Enabled
767394010.0,Enabled
320798070.0,Enabled
312064130.0,Enabled
178702010.0,Enabled
112239420.0,Enabled
801798290.0,Enabled
181317382.0,Enabled
314239070.0,Enabled
117256400.0,Enabled
337746130.0,Enabled
204340060.0,Enabled
322310320.0,Enabled
332431050.0,Enabled
101498380.0,Enabled
807032170.0,Enabled
170600320.0,Enabled
202146040.0,Enabled
261216040.0,Enabled
314750010.0,Enabled
468394060.0,Enabled
173942400.0,Enabled
812037230.0,Enabled
373207090.0,Enabled
804146230.0,Enabled
154999302.0,Enabled
322421130.0,Enabled
248616180.0,Enabled
811500230.0,Enabled
809247250.0,Enabled
481738040.0,Enabled
502999350.0,Enabled
175012380.0,Enabled
372972070.0,Enabled
805653300.0,Enabled
530691018.0,Enabled
765366010.0,Enabled
301324090.0,Enabled
137007302.0,Enabled
317320300.0,Enabled
704249010.0,Enabled
184017010.0,Enabled
139738300.0,Enabled
805968220.0,Enabled
320725070.0,Enabled
200640120.0,Enabled
317774320.0,Enabled
805610210.0,Enabled
321863090.0,Enabled
100399400.0,Enabled
100068010.0,Enabled
167662360.0,Enabled
315308320.0,Enabled
118181320.0,Enabled
322963070.0,Enabled
502205350.0,Enabled
505255012.0,Enabled
262211100.0,Enabled
338110110.0,Enabled
265888010.0,Enabled
502822018.0,Enabled
101499360.0,Enabled
810736290.0,Enabled
199700400.0,Enabled
509574010.0,Enabled
134702360.0,Enabled
800387250.0,Enabled
117177380.0,Enabled
261850160.0,Enabled
800413240.0,Enabled
503816300.0,Enabled
331123050.0,Enabled
107838400.0,Enabled
178197400.0,Enabled
128437420.0,Enabled
319169110.0,Enabled
482777060.0,Enabled
177482332.0,Enabled
172557420.0,Enabled
200462080.0,Enabled
326162364.0,Enabled
261333120.0,Enabled
600234200.0,Enabled
310473380.0,Enabled
313336250.0,Enabled
100683380.0,Enabled
320208340.0,Enabled
315378383.0,Enabled
756005010.0,Enabled
306313363.0,Enabled
118204420.0,Enabled
304024130.0,Enabled
166427380.0,Enabled
245216180.0,Enabled
318931110.0,Enabled
504052100.0,Enabled
113788400.0,Enabled
321590010.0,Enabled
458866100.0,Enabled
251438060.0,Enabled
318699130.0,Enabled
371577340.0,Enabled
567600006.0,Enabled
326330090.0,Enabled
804802260.0,Enabled
767338010.0,Enabled
182342380.0,Enabled
174672400.0,Enabled
800285260.0,Enabled
809357290.0,Enabled
317186320.0,Enabled
502039350.0,Enabled
850783280.0,Enabled
767411010.0,Enabled
805466290.0,Enabled
110403340.0,Enabled
319490400.0,Enabled
806113290.0,Enabled
152047340.0,Enabled
303958090.0,Enabled
203553080.0,Enabled
457883100.0,Enabled
331229050.0,Enabled
332788090.0,Enabled
167147300.0,Enabled
103014380.0,Enabled
303695360.0,Enabled
507375200.0,Enabled
374517090.0,Enabled
321779090.0,Enabled
101466420.0,Enabled
103430320.0,Enabled
718941050.0,Enabled
336699344.0,Enabled
716055010.0,Enabled
251149160.0,Enabled
167087360.0,Enabled
319053110.0,Enabled
800310230.0,Enabled
106877340.0,Enabled
110679400.0,Enabled
808185240.0,Enabled
337553380.0,Enabled
710800010.0,Enabled
579199006.0,Enabled
568766012.0,Enabled
151102300.0,Enabled
813985270.0,Enabled
137837360.0,Enabled
478994060.0,Enabled
332488010.0,Enabled
251733040.0,Enabled
104334400.0,Enabled
448777060.0,Enabled
801147235.0,Enabled
810107260.0,Enabled
176742300.0,Enabled
461350100.0,Enabled
109548360.0,Enabled
314194360.0,Enabled
170502380.0,Enabled
873305260.0,Enabled
263466080.0,Enabled
339738400.0,Enabled
809417260.0,Enabled
183512420.0,Enabled
182477360.0,Enabled
398632445.0,Enabled
501428200.0,Enabled
300223340.0,Enabled
320269323.0,Enabled
402522060.0,Enabled
806271250.0,Enabled
811474280.0,Enabled
426392010.0,Enabled
170712380.0,Enabled
106281380.0,Enabled
813954260.0,Enabled
801441260.0,Enabled
813735265.0,Enabled
321573130.0,Enabled
479388160.0,Enabled
800042230.0,Enabled
702757010.0,Enabled
461050100.0,Enabled
804828250.0,Enabled
200994080.0,Enabled
103604420.0,Enabled
172432380.0,Enabled
808935240.0,Enabled
400571160.0,Enabled
308224090.0,Enabled
816259260.0,Enabled
117143360.0,Enabled
337722323.0,Enabled
151082380.0,Enabled
505365200.0,Enabled
103024420.0,Enabled
329618090.0,Enabled
166047010.0,Enabled
107475440.0,Enabled
319844110.0,Enabled
402228040.0,Enabled
151862340.0,Enabled
322163360.0,Enabled
104284010.0,Enabled
867300240.0,Enabled
335943380.0,Enabled
478766180.0,Enabled
116884360.0,Enabled
113956360.0,Enabled
302361340.0,Enabled
106574400.0,Enabled
101458400.0,Enabled
315270050.0,Enabled
318479050.0,Enabled
802599290.0,Enabled
501545010.0,Enabled
327118380.0,Enabled
267205080.0,Enabled
317834070.0,Enabled
501513300.0,Enabled
480116160.0,Enabled
321976360.0,Enabled
402719040.0,Enabled
338658010.0,Enabled
182087322.0,Enabled
330841320.0,Enabled
339849320.0,Enabled
718739010.0,Enabled
318371110.0,Enabled
112762400.0,Enabled
259672120.0,Enabled
335572090.0,Enabled
326738110.0,Enabled
316700150.0,Enabled
301963130.0,Enabled
259761010.0,Enabled
237366040.0,Enabled
806926230.0,Enabled
134349380.0,Enabled
329482070.0,Enabled
332465320.0,Enabled
400620100.0,Enabled
304305130.0,Enabled
834583200.0,Enabled
169407280.0,Enabled
138762340.0,Enabled
328717360.0,Enabled
334675070.0,Enabled
504013012.0,Enabled
114469420.0,Enabled
394097110.0,Enabled
338934030.0,Enabled
310670130.0,Enabled
308551110.0,Enabled
136627420.0,Enabled
505060012.0,Enabled
107096360.0,Enabled
807242125.0,Enabled
122922360.0,Enabled
814046230.0,Enabled
144847400.0,Enabled
107074400.0,Enabled
806801260.0,Enabled
362012340.0,Enabled
469133080.0,Enabled
808868240.0,Enabled
478199060.0,Enabled
306473110.0,Enabled
480000100.0,Enabled
300231420.0,Enabled
462122080.0,Enabled
806514190.0,Enabled
508144300.0,Enabled
804437170.0,Enabled
817073280.0,Enabled
254088040.0,Enabled
103772010.0,Enabled
812216270.0,Enabled
302491320.0,Enabled
403002050.0,Enabled
509706018.0,Enabled
177287302.0,Enabled
165705010.0,Enabled
806460160.0,Enabled
322064090.0,Enabled
152600010.0,Enabled
103074300.0,Enabled
324103090.0,Enabled
509277200.0,Enabled
200975180.0,Enabled
266383120.0,Enabled
506003350.0,Enabled
808296260.0,Enabled
806684290.0,Enabled
117601320.0,Enabled
807719250.0,Enabled
866833280.0,Enabled
330489400.0,Enabled
316725360.0,Enabled
816216240.0,
502610350.0,Enabled
502666018.0,Enabled
303904050.0,Enabled
760827010.0,Enabled
806027220.0,Enabled
306174070.0,Enabled
322043110.0,Enabled
808110280.0,Enabled
809232230.0,Enabled
100155380.0,Enabled
328220130.0,Enabled
117636332.0,Enabled
401463140.0,Enabled
710098010.0,Enabled
806517120.0,Enabled
319913340.0,Enabled
316525380.0,Enabled
812352280.0,Enabled
177022362.0,Enabled
319318360.0,Enabled
319159300.0,Enabled
128777380.0,Enabled
501662024.0,Enabled
331820340.0,Enabled
292349080.0,Enabled
309326070.0,Enabled
336776280.0,Enabled
373407110.0,Enabled
700740010.0,Enabled
804097250.0,Enabled
331891320.0,Enabled
711217010.0,Enabled
202015140.0,Enabled
179267360.0,Enabled
325508090.0,Enabled
102251400.0,Enabled
184227420.0,Enabled
354397340.0,Enabled
756750010.0,Enabled
179912360.0,Enabled
504774300.0,Enabled
301956030.0,Enabled
870116260.0,Enabled
399822130.0,Enabled
350032010.0,Enabled
810097230.0,Enabled
814337280.0,Enabled
340045300.0,Enabled
309260030.0,Enabled
202847180.0,Enabled
323771130.0,Enabled
320480090.0,Enabled
312601110.0,Enabled
100593420.0,Enabled
713958010.0,Enabled
474261040.0,Enabled
156187440.0,Enabled
144011380.0,Enabled
320340383.0,Enabled
310300340.0,Enabled
868250285.0,Enabled
803195260.0,Enabled
403785040.0,Enabled
110258400.0,Enabled
329737380.0,Enabled
510491010.0,Enabled
313423320.0,Enabled
160400340.0,Enabled
400030090.0,Enabled
703645010.0,Enabled
403939100.0,Enabled
800530220.0,Enabled
318005130.0,Enabled
312826090.0,Enabled
465761080.0,Enabled
313579360.0,Enabled
810741270.0,Enabled
309876070.0,Enabled
507209006.0,Enabled
335930130.0,Enabled
313130070.0,Enabled
119518010.0,Enabled
174731700.0,Enabled
380917384.0,Enabled
174607420.0,Enabled
311077323.0,Enabled
700024010.0,Enabled
305759110.0,Enabled
173772360.0,Enabled
166122380.0,Enabled
360187130.0,Enabled
333281320.0,Enabled
107408320.0,Enabled
312466070.0,Enabled
175987420.0,Enabled
165052420.0,Enabled
264594040.0,Enabled
114334400.0,Enabled
111313360.0,Enabled
466594040.0,Enabled
451866040.0,Enabled
404372100.0,Enabled
110820420.0,Enabled
323924010.0,Enabled
477777080.0,Enabled
837150285.0,Enabled
809237260.0,Enabled
305289090.0,Enabled
151907420.0,Enabled
253911100.0,Enabled
501330018.0,Enabled
870122260.0,Enabled
320614110.0,Enabled
127672420.0,Enabled
303877383.0,Enabled
317030170.0,Enabled
317594344.0,Enabled
505690300.0,Enabled
202134180.0,Enabled
402546100.0,Enabled
506034350.0,Enabled
337806320.0,Enabled
502630350.0,Enabled
718838010.0,Enabled
316621340.0,Enabled
808440270.0,Enabled
813136230.0,Enabled
110814400.0,Enabled
460650120.0,Enabled
576327200.0,Enabled
179017360.0,Enabled
809392260.0,Enabled
305921030.0,Enabled
202478050.0,Enabled
333071323.0,Enabled
706581010.0,Enabled
110224360.0,Enabled
339766300.0,Enabled
318093320.0,Enabled
809393265.0,Enabled
704312010.0,Enabled
546143003.0,Enabled
511523200.0,Enabled
146111400.0,Enabled
195172440.0,Enabled
102116380.0,Enabled
259494100.0,Enabled
402604080.0,Enabled
578672006.0,Enabled
360847070.0,Enabled
150032380.0,Enabled
307357070.0,Enabled
403109060.0,Enabled
804047130.0,Enabled
802480280.0,Enabled
200298040.0,Enabled
585088024.0,Enabled
173117380.0,Enabled
478027140.0,Enabled
310560320.0,Enabled
850127270.0,Enabled
400345040.0,Enabled
503487010.0,Enabled
508045012.0,Enabled
784938010.0,Enabled
157002300.0,Enabled
344957363.0,Enabled
447627080.0,Enabled
702147010.0,Enabled
504412012.0,Enabled
505219003.0,Enabled
501970000.0,Enabled
575933350.0,Enabled
333497090.0,Enabled
574249018.0,Enabled
502169010.0,Enabled
169877360.0,Enabled
334611090.0,Enabled
351997320.0,Enabled
772622100.0,Enabled
257866080.0,Enabled
317497110.0,Enabled
270216040.0,Enabled
329415070.0,Enabled
162450360.0,Enabled
475672080.0,Enabled
389502070.0,Enabled
473233040.0,Enabled
308429070.0,Enabled
806523140.0,Enabled
503685350.0,Enabled
108663380.0,Enabled
502690012.0,Enabled
800717190.0,Enabled
144457362.0,Enabled
109581010.0,Enabled
870888220.0,Enabled
806131250.0,Enabled
323714130.0,Enabled
508668018.0,Enabled
315015360.0,Enabled
600246200.0,Enabled
124262380.0,Enabled
385547320.0,Enabled
806452210.0,Enabled
177155322.0,Enabled
130533420.0,Enabled
308013110.0,Enabled
800294250.0,Enabled
324819320.0,Enabled
302417320.0,Enabled
373952070.0,Enabled
118430380.0,Enabled
803010160.0,Enabled
315735070.0,Enabled
114637380.0,Enabled
859611290.0,Enabled
324413344.0,Enabled
322059130.0,Enabled
503586000.0,Enabled
203270040.0,Enabled
705988010.0,Enabled
335378110.0,Enabled
843622270.0,Enabled
322718360.0,Enabled
706166300.0,Enabled
505574100.0,Enabled
704838010.0,Enabled
501015300.0,Enabled
321585360.0,Enabled
318559360.0,Enabled
501763018.0,Enabled
475427140.0,Enabled
184355400.0,Enabled
329696090.0,Enabled
714452010.0,Enabled
812142240.0,Enabled
156757400.0,Enabled
202357180.0,Enabled
318304420.0,Enabled
314700320.0,Enabled
114169420.0,Enabled
127188330.0,Enabled
330704170.0,Enabled
200704060.0,Enabled
801771240.0,Enabled
306687030.0,Enabled
109076360.0,Enabled
806969160.0,Enabled
335152440.0,Enabled
500981200.0,Enabled
704252300.0,Enabled
204518060.0,Enabled
307539070.0,Enabled
456083010.0,Enabled
856800250.0,Enabled
258194060.0,Enabled
330519363.0,Enabled
456044060.0,Enabled
386252030.0,Enabled
801642200.0,Enabled
806326260.0,Enabled
111918360.0,Enabled
252061060.0,Enabled
814364265.0,Enabled
320473070.0,Enabled
262277040.0,Enabled
307283360.0,Enabled
452649060.0,Enabled
584744200.0,Enabled
101696180.0,Enabled
700198010.0,Enabled
807739280.0,Enabled
111773340.0,Enabled
168011360.0,Enabled
322404090.0,Enabled
510063300.0,Enabled
109704360.0,Enabled
103024360.0,Enabled
319885363.0,Enabled
808955240.0,Enabled
118709420.0,Enabled
811667240.0,Enabled
404199040.0,Enabled
171497400.0,Enabled
301122130.0,Enabled
180837010.0,Enabled
502634000.0,Enabled
817833290.0,Enabled
334279360.0,Enabled
270222040.0,Enabled
323940380.0,Enabled
171150360.0,Enabled
465299080.0,Enabled
313075090.0,Enabled
710517010.0,Enabled
318460323.0,Enabled
318449363.0,Enabled
501461003.0,Enabled
701356010.0,Enabled
330896360.0,Enabled
772394200.0,Enabled
505274006.0,Enabled
158033320.0,Enabled
507641300.0,Enabled
704195010.0,Enabled
456227060.0,Enabled
308672110.0,Enabled
817068230.0,Enabled
503782006.0,Enabled
307623070.0,Enabled
330560323.0,Enabled
403376180.0,Enabled
808403250.0,Enabled
319225300.0,Enabled
837155280.0,Enabled
307444050.0,Enabled
811004280.0,Enabled
839144160.0,Enabled
522304010.0,Enabled
118486400.0,Enabled
404130180.0,Enabled
873100230.0,Enabled
304861360.0,Enabled
171917360.0,Enabled
704169010.0,Enabled
183533420.0,Enabled
803123240.0,Enabled
808354260.0,Enabled
328880070.0,Enabled
504638200.0,Enabled
179117420.0,Enabled
310059360.0,Enabled
808995250.0,Enabled
307031050.0,Enabled
336651380.0,Enabled
509401012.0,Enabled
585949200.0,Enabled
562522006.0,Enabled
704034010.0,Enabled
401533040.0,Enabled
319983420.0,Enabled
201546100.0,Enabled
807837160.0,Enabled
106439380.0,Enabled
300195400.0,Enabled
536958006.0,Enabled
401087130.0,Enabled
304803050.0,Enabled
318310110.0,Enabled
200474180.0,Enabled
800190220.0,Enabled
256094080.0,Enabled
511256010.0,Enabled
118207360.0,Enabled
310605130.0,Enabled
810390120.0,Enabled
339550320.0,Enabled
111135420.0,Enabled
805083265.0,Enabled
330976050.0,Enabled
578900018.0,Enabled
171582400.0,Enabled
171544360.0,Enabled
709262010.0,Enabled
313830070.0,Enabled
809986250.0,Enabled
402539080.0,Enabled
700676010.0,Enabled
334587130.0,Enabled
108673300.0,Enabled
300145320.0,Enabled
329398150.0,Enabled
302058050.0,Enabled
120055360.0,Enabled
115365340.0,Enabled
164462010.0,Enabled
113853400.0,Enabled
308650010.0,Enabled
314538340.0,Enabled
403896140.0,Enabled
473327160.0,Enabled
332629360.0,Enabled
303626070.0,Enabled
816397210.0,Enabled
339390130.0,Enabled
801553250.0,Enabled
182472360.0,Enabled
800516270.0,Enabled
319668383.0,Enabled
